Country Code,Year,five_yr_CDS
AFG,1997.0,
AFG,1998.0,
AFG,1999.0,
AFG,2000.0,
AFG,2001.0,
AFG,2002.0,
AFG,2003.0,
AFG,2004.0,
AFG,2005.0,
AFG,2006.0,
AFG,2007.0,
AFG,2008.0,
AFG,2009.0,
AFG,2010.0,
AFG,2011.0,
AFG,2012.0,
AFG,2013.0,
AFG,2014.0,
AFG,2015.0,
ALB,1997.0,
ALB,1998.0,
ALB,1999.0,
ALB,2000.0,
ALB,2001.0,
ALB,2002.0,
ALB,2003.0,
ALB,2004.0,
ALB,2005.0,
ALB,2006.0,
ALB,2007.0,
ALB,2008.0,
ALB,2009.0,
ALB,2010.0,
ALB,2011.0,
ALB,2012.0,
ALB,2013.0,
ALB,2014.0,
ALB,2015.0,
DZA,1997.0,
DZA,1998.0,
DZA,1999.0,
DZA,2000.0,
DZA,2001.0,
DZA,2002.0,
DZA,2003.0,
DZA,2004.0,
DZA,2005.0,
DZA,2006.0,
DZA,2007.0,
DZA,2008.0,
DZA,2009.0,
DZA,2010.0,
DZA,2011.0,
DZA,2012.0,
DZA,2013.0,
DZA,2014.0,
DZA,2015.0,
AND,1997.0,
AND,1998.0,
AND,1999.0,
AND,2000.0,
AND,2001.0,
AND,2002.0,
AND,2003.0,
AND,2004.0,
AND,2005.0,
AND,2006.0,
AND,2007.0,
AND,2008.0,
AND,2009.0,
AND,2010.0,
AND,2011.0,
AND,2012.0,
AND,2013.0,
AND,2014.0,
AND,2015.0,
AGO,1997.0,
AGO,1998.0,
AGO,1999.0,
AGO,2000.0,
AGO,2001.0,
AGO,2002.0,
AGO,2003.0,
AGO,2004.0,
AGO,2005.0,
AGO,2006.0,
AGO,2007.0,
AGO,2008.0,
AGO,2009.0,
AGO,2010.0,
AGO,2011.0,
AGO,2012.0,
AGO,2013.0,
AGO,2014.0,
AGO,2015.0,
ATG,1997.0,
ATG,1998.0,
ATG,1999.0,
ATG,2000.0,
ATG,2001.0,
ATG,2002.0,
ATG,2003.0,
ATG,2004.0,
ATG,2005.0,
ATG,2006.0,
ATG,2007.0,
ATG,2008.0,
ATG,2009.0,
ATG,2010.0,
ATG,2011.0,
ATG,2012.0,
ATG,2013.0,
ATG,2014.0,
ATG,2015.0,
ARG,1997.0,373.6232
ARG,1998.0,609.10025
ARG,1999.0,693.0833333333334
ARG,2000.0,569.1666666666666
ARG,2001.0,2851.833333333333
ARG,2002.0,
ARG,2003.0,
ARG,2004.0,
ARG,2005.0,350.6157142857143
ARG,2006.0,263.5808333333333
ARG,2007.0,314.9716666666666
ARG,2008.0,1524.416666666667
ARG,2009.0,2136.0
ARG,2010.0,878.3333333333334
ARG,2011.0,744.1666666666666
ARG,2012.0,1228.5525
ARG,2013.0,2693.087272727273
ARG,2014.0,21978.62583333334
ARG,2015.0,15487.9925
ARM,1997.0,
ARM,1998.0,
ARM,1999.0,
ARM,2000.0,
ARM,2001.0,
ARM,2002.0,
ARM,2003.0,
ARM,2004.0,
ARM,2005.0,
ARM,2006.0,
ARM,2007.0,
ARM,2008.0,
ARM,2009.0,
ARM,2010.0,
ARM,2011.0,
ARM,2012.0,
ARM,2013.0,
ARM,2014.0,
ARM,2015.0,
ABW,1997.0,
ABW,1998.0,
ABW,1999.0,
ABW,2000.0,
ABW,2001.0,
ABW,2002.0,
ABW,2003.0,
ABW,2004.0,
ABW,2005.0,
ABW,2006.0,
ABW,2007.0,
ABW,2008.0,
ABW,2009.0,
ABW,2010.0,
ABW,2011.0,
ABW,2012.0,
ABW,2013.0,
ABW,2014.0,
ABW,2015.0,
AUS,1997.0,
AUS,1998.0,
AUS,1999.0,
AUS,2000.0,
AUS,2001.0,4.0
AUS,2002.0,4.75
AUS,2003.0,4.0
AUS,2004.0,3.416666666666667
AUS,2005.0,2.0
AUS,2006.0,2.0
AUS,2007.0,2.25
AUS,2008.0,35.33333333333334
AUS,2009.0,71.83333333333333
AUS,2010.0,48.33333333333334
AUS,2011.0,65.83333333333333
AUS,2012.0,65.7675
AUS,2013.0,45.23090909090909
AUS,2014.0,37.89975
AUS,2015.0,38.43749999999999
AUT,1997.0,
AUT,1998.0,
AUT,1999.0,
AUT,2000.0,
AUT,2001.0,
AUT,2002.0,
AUT,2003.0,
AUT,2004.0,
AUT,2005.0,2.333333333333333
AUT,2006.0,2.13625
AUT,2007.0,2.8248
AUT,2008.0,41.8459
AUT,2009.0,107.5945
AUT,2010.0,79.46166666666667
AUT,2011.0,110.4809166666667
AUT,2012.0,119.2335
AUT,2013.0,35.62208333333334
AUT,2014.0,31.75508333333333
AUT,2015.0,25.36483333333334
AZE,1997.0,
AZE,1998.0,
AZE,1999.0,
AZE,2000.0,
AZE,2001.0,
AZE,2002.0,
AZE,2003.0,
AZE,2004.0,
AZE,2005.0,
AZE,2006.0,
AZE,2007.0,
AZE,2008.0,
AZE,2009.0,
AZE,2010.0,
AZE,2011.0,
AZE,2012.0,
AZE,2013.0,
AZE,2014.0,
AZE,2015.0,
BHS,1997.0,
BHS,1998.0,
BHS,1999.0,
BHS,2000.0,
BHS,2001.0,
BHS,2002.0,
BHS,2003.0,
BHS,2004.0,
BHS,2005.0,
BHS,2006.0,
BHS,2007.0,
BHS,2008.0,
BHS,2009.0,
BHS,2010.0,
BHS,2011.0,
BHS,2012.0,
BHS,2013.0,
BHS,2014.0,
BHS,2015.0,
BHR,1997.0,
BHR,1998.0,
BHR,1999.0,
BHR,2000.0,
BHR,2001.0,
BHR,2002.0,
BHR,2003.0,
BHR,2004.0,
BHR,2005.0,36.75
BHR,2006.0,22.75
BHR,2007.0,16.66666666666667
BHR,2008.0,159.3333333333333
BHR,2009.0,342.6666666666667
BHR,2010.0,152.5833333333333
BHR,2011.0,296.8333333333333
BHR,2012.0,317.4166666666667
BHR,2013.0,232.0890909090909
BHR,2014.0,181.4160833333333
BHR,2015.0,300.915
BGD,1997.0,
BGD,1998.0,
BGD,1999.0,
BGD,2000.0,
BGD,2001.0,
BGD,2002.0,
BGD,2003.0,
BGD,2004.0,
BGD,2005.0,
BGD,2006.0,
BGD,2007.0,
BGD,2008.0,
BGD,2009.0,
BGD,2010.0,
BGD,2011.0,
BGD,2012.0,
BGD,2013.0,
BGD,2014.0,
BGD,2015.0,
BRB,1997.0,
BRB,1998.0,
BRB,1999.0,
BRB,2000.0,
BRB,2001.0,
BRB,2002.0,
BRB,2003.0,
BRB,2004.0,
BRB,2005.0,
BRB,2006.0,
BRB,2007.0,
BRB,2008.0,
BRB,2009.0,
BRB,2010.0,
BRB,2011.0,
BRB,2012.0,
BRB,2013.0,
BRB,2014.0,
BRB,2015.0,
BLR,1997.0,
BLR,1998.0,
BLR,1999.0,
BLR,2000.0,
BLR,2001.0,
BLR,2002.0,
BLR,2003.0,
BLR,2004.0,
BLR,2005.0,
BLR,2006.0,
BLR,2007.0,
BLR,2008.0,
BLR,2009.0,
BLR,2010.0,
BLR,2011.0,
BLR,2012.0,
BLR,2013.0,
BLR,2014.0,
BLR,2015.0,
BEL,1997.0,
BEL,1998.0,
BEL,1999.0,
BEL,2000.0,
BEL,2001.0,
BEL,2002.0,
BEL,2003.0,5.5345
BEL,2004.0,3.378583333333334
BEL,2005.0,2.854166666666667
BEL,2006.0,2.5385
BEL,2007.0,3.672583333333333
BEL,2008.0,33.51318181818181
BEL,2009.0,65.15458333333333
BEL,2010.0,116.9419166666667
BEL,2011.0,208.6231666666666
BEL,2012.0,182.2865833333333
BEL,2013.0,63.22825
BEL,2014.0,44.732
BEL,2015.0,40.17183333333333
BLZ,1997.0,
BLZ,1998.0,
BLZ,1999.0,
BLZ,2000.0,
BLZ,2001.0,
BLZ,2002.0,
BLZ,2003.0,
BLZ,2004.0,
BLZ,2005.0,
BLZ,2006.0,
BLZ,2007.0,
BLZ,2008.0,
BLZ,2009.0,
BLZ,2010.0,
BLZ,2011.0,
BLZ,2012.0,
BLZ,2013.0,
BLZ,2014.0,
BLZ,2015.0,
BEN,1997.0,
BEN,1998.0,
BEN,1999.0,
BEN,2000.0,
BEN,2001.0,
BEN,2002.0,
BEN,2003.0,
BEN,2004.0,
BEN,2005.0,
BEN,2006.0,
BEN,2007.0,
BEN,2008.0,
BEN,2009.0,
BEN,2010.0,
BEN,2011.0,
BEN,2012.0,
BEN,2013.0,
BEN,2014.0,
BEN,2015.0,
BMU,1997.0,
BMU,1998.0,
BMU,1999.0,
BMU,2000.0,
BMU,2001.0,
BMU,2002.0,
BMU,2003.0,
BMU,2004.0,
BMU,2005.0,
BMU,2006.0,
BMU,2007.0,
BMU,2008.0,
BMU,2009.0,
BMU,2010.0,
BMU,2011.0,
BMU,2012.0,
BMU,2013.0,
BMU,2014.0,
BMU,2015.0,
BTN,1997.0,
BTN,1998.0,
BTN,1999.0,
BTN,2000.0,
BTN,2001.0,
BTN,2002.0,
BTN,2003.0,
BTN,2004.0,
BTN,2005.0,
BTN,2006.0,
BTN,2007.0,
BTN,2008.0,
BTN,2009.0,
BTN,2010.0,
BTN,2011.0,
BTN,2012.0,
BTN,2013.0,
BTN,2014.0,
BTN,2015.0,
BOL,1997.0,
BOL,1998.0,
BOL,1999.0,
BOL,2000.0,
BOL,2001.0,
BOL,2002.0,
BOL,2003.0,
BOL,2004.0,
BOL,2005.0,
BOL,2006.0,
BOL,2007.0,
BOL,2008.0,
BOL,2009.0,
BOL,2010.0,
BOL,2011.0,
BOL,2012.0,
BOL,2013.0,
BOL,2014.0,
BOL,2015.0,
BIH,1997.0,
BIH,1998.0,
BIH,1999.0,
BIH,2000.0,
BIH,2001.0,
BIH,2002.0,
BIH,2003.0,
BIH,2004.0,
BIH,2005.0,
BIH,2006.0,
BIH,2007.0,
BIH,2008.0,
BIH,2009.0,
BIH,2010.0,
BIH,2011.0,
BIH,2012.0,
BIH,2013.0,
BIH,2014.0,
BIH,2015.0,
BWA,1997.0,
BWA,1998.0,
BWA,1999.0,
BWA,2000.0,
BWA,2001.0,
BWA,2002.0,
BWA,2003.0,
BWA,2004.0,
BWA,2005.0,
BWA,2006.0,
BWA,2007.0,
BWA,2008.0,
BWA,2009.0,
BWA,2010.0,
BWA,2011.0,
BWA,2012.0,
BWA,2013.0,
BWA,2014.0,
BWA,2015.0,
BRA,1997.0,433.1283999999999
BRA,1998.0,890.4000833333334
BRA,1999.0,959.25
BRA,2000.0,540.8333333333334
BRA,2001.0,837.5
BRA,2002.0,2027.5
BRA,2003.0,948.2418333333334
BRA,2004.0,546.0098333333334
BRA,2005.0,318.8675833333334
BRA,2006.0,136.2333333333333
BRA,2007.0,89.125
BRA,2008.0,180.6666666666667
BRA,2009.0,207.9166666666667
BRA,2010.0,125.0
BRA,2011.0,132.4166666666667
BRA,2012.0,129.7575
BRA,2013.0,159.9190909090909
BRA,2014.0,161.4530833333333
BRA,2015.0,327.9883333333333
BRN,1997.0,
BRN,1998.0,
BRN,1999.0,
BRN,2000.0,
BRN,2001.0,
BRN,2002.0,
BRN,2003.0,
BRN,2004.0,
BRN,2005.0,
BRN,2006.0,
BRN,2007.0,
BRN,2008.0,
BRN,2009.0,
BRN,2010.0,
BRN,2011.0,
BRN,2012.0,
BRN,2013.0,
BRN,2014.0,
BRN,2015.0,
BGR,1997.0,
BGR,1998.0,819.1666666666666
BGR,1999.0,552.0833333333334
BGR,2000.0,506.25
BGR,2001.0,486.6666666666667
BGR,2002.0,308.4166666666667
BGR,2003.0,188.3333333333333
BGR,2004.0,83.75
BGR,2005.0,38.25
BGR,2006.0,30.57583333333334
BGR,2007.0,29.48166666666667
BGR,2008.0,238.9166666666667
BGR,2009.0,341.6666666666667
BGR,2010.0,267.0833333333333
BGR,2011.0,281.1666666666667
BGR,2012.0,241.9591666666666
BGR,2013.0,116.4127272727273
BGR,2014.0,131.6365
BGR,2015.0,173.4858333333333
BFA,1997.0,
BFA,1998.0,
BFA,1999.0,
BFA,2000.0,
BFA,2001.0,
BFA,2002.0,
BFA,2003.0,
BFA,2004.0,
BFA,2005.0,
BFA,2006.0,
BFA,2007.0,
BFA,2008.0,
BFA,2009.0,
BFA,2010.0,
BFA,2011.0,
BFA,2012.0,
BFA,2013.0,
BFA,2014.0,
BFA,2015.0,
BDI,1997.0,
BDI,1998.0,
BDI,1999.0,
BDI,2000.0,
BDI,2001.0,
BDI,2002.0,
BDI,2003.0,
BDI,2004.0,
BDI,2005.0,
BDI,2006.0,
BDI,2007.0,
BDI,2008.0,
BDI,2009.0,
BDI,2010.0,
BDI,2011.0,
BDI,2012.0,
BDI,2013.0,
BDI,2014.0,
BDI,2015.0,
CPV,1997.0,
CPV,1998.0,
CPV,1999.0,
CPV,2000.0,
CPV,2001.0,
CPV,2002.0,
CPV,2003.0,
CPV,2004.0,
CPV,2005.0,
CPV,2006.0,
CPV,2007.0,
CPV,2008.0,
CPV,2009.0,
CPV,2010.0,
CPV,2011.0,
CPV,2012.0,
CPV,2013.0,
CPV,2014.0,
CPV,2015.0,
KHM,1997.0,
KHM,1998.0,
KHM,1999.0,
KHM,2000.0,
KHM,2001.0,
KHM,2002.0,
KHM,2003.0,
KHM,2004.0,
KHM,2005.0,
KHM,2006.0,
KHM,2007.0,
KHM,2008.0,
KHM,2009.0,
KHM,2010.0,
KHM,2011.0,
KHM,2012.0,
KHM,2013.0,
KHM,2014.0,
KHM,2015.0,
CMR,1997.0,
CMR,1998.0,
CMR,1999.0,
CMR,2000.0,
CMR,2001.0,
CMR,2002.0,
CMR,2003.0,
CMR,2004.0,
CMR,2005.0,
CMR,2006.0,
CMR,2007.0,
CMR,2008.0,
CMR,2009.0,
CMR,2010.0,
CMR,2011.0,
CMR,2012.0,
CMR,2013.0,
CMR,2014.0,
CMR,2015.0,
CAN,1997.0,
CAN,1998.0,
CAN,1999.0,
CAN,2000.0,
CAN,2001.0,
CAN,2002.0,
CAN,2003.0,
CAN,2004.0,
CAN,2005.0,
CAN,2006.0,
CAN,2007.0,
CAN,2008.0,
CAN,2009.0,
CAN,2010.0,
CAN,2011.0,
CAN,2012.0,
CAN,2013.0,
CAN,2014.0,
CAN,2015.0,
CYM,1997.0,
CYM,1998.0,
CYM,1999.0,
CYM,2000.0,
CYM,2001.0,
CYM,2002.0,
CYM,2003.0,
CYM,2004.0,
CYM,2005.0,
CYM,2006.0,
CYM,2007.0,
CYM,2008.0,
CYM,2009.0,
CYM,2010.0,
CYM,2011.0,
CYM,2012.0,
CYM,2013.0,
CYM,2014.0,
CYM,2015.0,
CAF,1997.0,
CAF,1998.0,
CAF,1999.0,
CAF,2000.0,
CAF,2001.0,
CAF,2002.0,
CAF,2003.0,
CAF,2004.0,
CAF,2005.0,
CAF,2006.0,
CAF,2007.0,
CAF,2008.0,
CAF,2009.0,
CAF,2010.0,
CAF,2011.0,
CAF,2012.0,
CAF,2013.0,
CAF,2014.0,
CAF,2015.0,
TCD,1997.0,
TCD,1998.0,
TCD,1999.0,
TCD,2000.0,
TCD,2001.0,
TCD,2002.0,
TCD,2003.0,
TCD,2004.0,
TCD,2005.0,
TCD,2006.0,
TCD,2007.0,
TCD,2008.0,
TCD,2009.0,
TCD,2010.0,
TCD,2011.0,
TCD,2012.0,
TCD,2013.0,
TCD,2014.0,
TCD,2015.0,
CHL,1997.0,
CHL,1998.0,
CHL,1999.0,
CHL,2000.0,
CHL,2001.0,
CHL,2002.0,225.0
CHL,2003.0,104.80375
CHL,2004.0,41.21233333333334
CHL,2005.0,21.64008333333333
CHL,2006.0,20.40083333333333
CHL,2007.0,19.75333333333333
CHL,2008.0,99.375
CHL,2009.0,128.8333333333333
CHL,2010.0,81.625
CHL,2011.0,91.75
CHL,2012.0,94.64999999999999
CHL,2013.0,80.86272727272727
CHL,2014.0,74.88633333333333
CHL,2015.0,106.2283333333334
CHN,1997.0,
CHN,1998.0,301.0
CHN,1999.0,153.3
CHN,2000.0,
CHN,2001.0,
CHN,2002.0,43.33333333333334
CHN,2003.0,31.08333333333333
CHN,2004.0,32.75
CHN,2005.0,25.125
CHN,2006.0,18.72416666666667
CHN,2007.0,18.20083333333334
CHN,2008.0,91.16666666666667
CHN,2009.0,113.5833333333333
CHN,2010.0,74.75
CHN,2011.0,106.0
CHN,2012.0,102.2258333333333
CHN,2013.0,86.24
CHN,2014.0,83.217
CHN,2015.0,99.25083333333333
COL,1997.0,
COL,1998.0,722.6
COL,1999.0,612.0833333333334
COL,2000.0,631.25
COL,2001.0,614.1666666666666
COL,2002.0,880.8333333333334
COL,2003.0,559.7896666666667
COL,2004.0,423.4269166666666
COL,2005.0,274.6915
COL,2006.0,135.9683333333333
COL,2007.0,112.4308333333333
COL,2008.0,209.0
COL,2009.0,243.5833333333333
COL,2010.0,136.8333333333333
COL,2011.0,130.3333333333333
COL,2012.0,118.2325
COL,2013.0,115.3554545454545
COL,2014.0,100.3975833333333
COL,2015.0,185.8925
COM,1997.0,
COM,1998.0,
COM,1999.0,
COM,2000.0,
COM,2001.0,
COM,2002.0,
COM,2003.0,
COM,2004.0,
COM,2005.0,
COM,2006.0,
COM,2007.0,
COM,2008.0,
COM,2009.0,
COM,2010.0,
COM,2011.0,
COM,2012.0,
COM,2013.0,
COM,2014.0,
COM,2015.0,
COD,1997.0,
COD,1998.0,
COD,1999.0,
COD,2000.0,
COD,2001.0,
COD,2002.0,
COD,2003.0,
COD,2004.0,
COD,2005.0,
COD,2006.0,
COD,2007.0,
COD,2008.0,
COD,2009.0,
COD,2010.0,
COD,2011.0,
COD,2012.0,
COD,2013.0,
COD,2014.0,
COD,2015.0,
COG,1997.0,
COG,1998.0,
COG,1999.0,
COG,2000.0,
COG,2001.0,
COG,2002.0,
COG,2003.0,
COG,2004.0,
COG,2005.0,
COG,2006.0,
COG,2007.0,
COG,2008.0,
COG,2009.0,
COG,2010.0,
COG,2011.0,
COG,2012.0,
COG,2013.0,
COG,2014.0,
COG,2015.0,
CRI,1997.0,
CRI,1998.0,
CRI,1999.0,
CRI,2000.0,
CRI,2001.0,
CRI,2002.0,
CRI,2003.0,
CRI,2004.0,
CRI,2005.0,
CRI,2006.0,
CRI,2007.0,
CRI,2008.0,
CRI,2009.0,
CRI,2010.0,
CRI,2011.0,
CRI,2012.0,
CRI,2013.0,
CRI,2014.0,
CRI,2015.0,
CIV,1997.0,
CIV,1998.0,
CIV,1999.0,
CIV,2000.0,
CIV,2001.0,
CIV,2002.0,
CIV,2003.0,
CIV,2004.0,
CIV,2005.0,
CIV,2006.0,
CIV,2007.0,
CIV,2008.0,
CIV,2009.0,
CIV,2010.0,
CIV,2011.0,
CIV,2012.0,
CIV,2013.0,
CIV,2014.0,
CIV,2015.0,
HRV,1997.0,
HRV,1998.0,599.5714285714286
HRV,1999.0,652.7
HRV,2000.0,375.8333333333333
HRV,2001.0,347.4166666666667
HRV,2002.0,167.5
HRV,2003.0,108.0
HRV,2004.0,69.08333333333333
HRV,2005.0,44.75
HRV,2006.0,33.07999999999999
HRV,2007.0,29.28916666666667
HRV,2008.0,167.6666666666667
HRV,2009.0,295.6666666666667
HRV,2010.0,251.0833333333333
HRV,2011.0,361.6666666666667
HRV,2012.0,400.2208333333334
HRV,2013.0,318.2500000000001
HRV,2014.0,277.0833333333333
HRV,2015.0,277.2391666666667
CUB,1997.0,
CUB,1998.0,
CUB,1999.0,
CUB,2000.0,
CUB,2001.0,
CUB,2002.0,
CUB,2003.0,
CUB,2004.0,
CUB,2005.0,
CUB,2006.0,
CUB,2007.0,
CUB,2008.0,
CUB,2009.0,
CUB,2010.0,
CUB,2011.0,
CUB,2012.0,
CUB,2013.0,
CUB,2014.0,
CUB,2015.0,
CUW,1997.0,
CUW,1998.0,
CUW,1999.0,
CUW,2000.0,
CUW,2001.0,
CUW,2002.0,
CUW,2003.0,
CUW,2004.0,
CUW,2005.0,
CUW,2006.0,
CUW,2007.0,
CUW,2008.0,
CUW,2009.0,
CUW,2010.0,
CUW,2011.0,
CUW,2012.0,
CUW,2013.0,
CUW,2014.0,
CUW,2015.0,
CYP,1997.0,
CYP,1998.0,
CYP,1999.0,
CYP,2000.0,
CYP,2001.0,
CYP,2002.0,
CYP,2003.0,
CYP,2004.0,
CYP,2005.0,
CYP,2006.0,
CYP,2007.0,
CYP,2008.0,91.25
CYP,2009.0,110.3333333333333
CYP,2010.0,161.9763333333333
CYP,2011.0,626.6993333333334
CYP,2012.0,1143.627583333333
CYP,2013.0,955.9007142857143
CYP,2014.0,
CYP,2015.0,
CZE,1997.0,
CZE,1998.0,131.7142857142857
CZE,1999.0,72.0
CZE,2000.0,
CZE,2001.0,
CZE,2002.0,
CZE,2003.0,
CZE,2004.0,13.55
CZE,2005.0,7.458333333333333
CZE,2006.0,7.866666666666666
CZE,2007.0,9.1775
CZE,2008.0,69.875
CZE,2009.0,135.3333333333333
CZE,2010.0,91.67416666666668
CZE,2011.0,111.125
CZE,2012.0,108.8083333333333
CZE,2013.0,59.89454545454544
CZE,2014.0,51.97416666666667
CZE,2015.0,49.995
DNK,1997.0,
DNK,1998.0,
DNK,1999.0,
DNK,2000.0,
DNK,2001.0,
DNK,2002.0,
DNK,2003.0,
DNK,2004.0,
DNK,2005.0,8.838333333333333
DNK,2006.0,
DNK,2007.0,
DNK,2008.0,63.4804
DNK,2009.0,58.40733333333333
DNK,2010.0,38.40558333333333
DNK,2011.0,76.56008333333334
DNK,2012.0,86.35341666666666
DNK,2013.0,26.92583333333333
DNK,2014.0,24.11025
DNK,2015.0,18.78283333333333
DJI,1997.0,
DJI,1998.0,
DJI,1999.0,
DJI,2000.0,
DJI,2001.0,
DJI,2002.0,
