Country Code,Year,five_yr_CDS
DJI,2003.0,
DJI,2004.0,
DJI,2005.0,
DJI,2006.0,
DJI,2007.0,
DJI,2008.0,
DJI,2009.0,
DJI,2010.0,
DJI,2011.0,
DJI,2012.0,
DJI,2013.0,
DJI,2014.0,
DJI,2015.0,
DMA,1997.0,
DMA,1998.0,
DMA,1999.0,
DMA,2000.0,
DMA,2001.0,
DMA,2002.0,
DMA,2003.0,
DMA,2004.0,
DMA,2005.0,
DMA,2006.0,
DMA,2007.0,
DMA,2008.0,
DMA,2009.0,
DMA,2010.0,
DMA,2011.0,
DMA,2012.0,
DMA,2013.0,
DMA,2014.0,
DMA,2015.0,
DOM,1997.0,
DOM,1998.0,
DOM,1999.0,
DOM,2000.0,
DOM,2001.0,
DOM,2002.0,
DOM,2003.0,
DOM,2004.0,
DOM,2005.0,539.35
DOM,2006.0,265.0816666666667
DOM,2007.0,220.2758333333333
DOM,2008.0,650.4166666666666
DOM,2009.0,795.4166666666666
DOM,2010.0,277.9166666666667
DOM,2011.0,454.4166666666667
DOM,2012.0,414.5
DOM,2013.0,349.5363636363637
DOM,2014.0,322.4396666666667
DOM,2015.0,303.3233333333333
ECU,1997.0,459.119
ECU,1998.0,891.5691818181818
ECU,1999.0,3956.625
ECU,2000.0,
ECU,2001.0,
ECU,2002.0,
ECU,2003.0,
ECU,2004.0,
ECU,2005.0,869.2242
ECU,2006.0,416.8124999999999
ECU,2007.0,748.4325
ECU,2008.0,886.5
ECU,2009.0,
ECU,2010.0,
ECU,2011.0,
ECU,2012.0,
ECU,2013.0,
ECU,2014.0,
ECU,2015.0,
EGY,1997.0,
EGY,1998.0,
EGY,1999.0,
EGY,2000.0,
EGY,2001.0,
EGY,2002.0,433.3333333333333
EGY,2003.0,285.0
EGY,2004.0,178.3333333333333
EGY,2005.0,87.0
EGY,2006.0,80.60333333333334
EGY,2007.0,77.15166666666667
EGY,2008.0,326.25
EGY,2009.0,345.8333333333333
EGY,2010.0,224.5833333333333
EGY,2011.0,413.5
EGY,2012.0,531.4241666666668
EGY,2013.0,657.480909090909
EGY,2014.0,337.46475
EGY,2015.0,341.915
SLV,1997.0,
SLV,1998.0,
SLV,1999.0,
SLV,2000.0,
SLV,2001.0,
SLV,2002.0,
SLV,2003.0,
SLV,2004.0,
SLV,2005.0,
SLV,2006.0,
SLV,2007.0,90.0
SLV,2008.0,316.25
SLV,2009.0,385.0
SLV,2010.0,259.5833333333333
SLV,2011.0,399.3333333333333
SLV,2012.0,509.5833333333333
SLV,2013.0,349.5481818181818
SLV,2014.0,322.4355
SLV,2015.0,388.1499999999999
GNQ,1997.0,
GNQ,1998.0,
GNQ,1999.0,
GNQ,2000.0,
GNQ,2001.0,
GNQ,2002.0,
GNQ,2003.0,
GNQ,2004.0,
GNQ,2005.0,
GNQ,2006.0,
GNQ,2007.0,
GNQ,2008.0,
GNQ,2009.0,
GNQ,2010.0,
GNQ,2011.0,
GNQ,2012.0,
GNQ,2013.0,
GNQ,2014.0,
GNQ,2015.0,
ERI,1997.0,
ERI,1998.0,
ERI,1999.0,
ERI,2000.0,
ERI,2001.0,
ERI,2002.0,
ERI,2003.0,
ERI,2004.0,
ERI,2005.0,
ERI,2006.0,
ERI,2007.0,
ERI,2008.0,
ERI,2009.0,
ERI,2010.0,
ERI,2011.0,
ERI,2012.0,
ERI,2013.0,
ERI,2014.0,
ERI,2015.0,
EST,1997.0,
EST,1998.0,
EST,1999.0,
EST,2000.0,
EST,2001.0,
EST,2002.0,
EST,2003.0,
EST,2004.0,
EST,2005.0,
EST,2006.0,
EST,2007.0,
EST,2008.0,448.12775
EST,2009.0,367.6970000000001
EST,2010.0,107.97775
EST,2011.0,116.2374166666667
EST,2012.0,105.2604166666666
EST,2013.0,64.01758333333333
EST,2014.0,62.02258333333333
EST,2015.0,65.323
SWZ,1997.0,
SWZ,1998.0,
SWZ,1999.0,
SWZ,2000.0,
SWZ,2001.0,
SWZ,2002.0,
SWZ,2003.0,
SWZ,2004.0,
SWZ,2005.0,
SWZ,2006.0,
SWZ,2007.0,
SWZ,2008.0,
SWZ,2009.0,
SWZ,2010.0,
SWZ,2011.0,
SWZ,2012.0,
SWZ,2013.0,
SWZ,2014.0,
SWZ,2015.0,
ETH,1997.0,
ETH,1998.0,
ETH,1999.0,
ETH,2000.0,
ETH,2001.0,
ETH,2002.0,
ETH,2003.0,
ETH,2004.0,
ETH,2005.0,
ETH,2006.0,
ETH,2007.0,
ETH,2008.0,
ETH,2009.0,
ETH,2010.0,
ETH,2011.0,
ETH,2012.0,
ETH,2013.0,
ETH,2014.0,
ETH,2015.0,
FJI,1997.0,
FJI,1998.0,
FJI,1999.0,
FJI,2000.0,
FJI,2001.0,
FJI,2002.0,
FJI,2003.0,
FJI,2004.0,
FJI,2005.0,
FJI,2006.0,
FJI,2007.0,
FJI,2008.0,
FJI,2009.0,
FJI,2010.0,
FJI,2011.0,
FJI,2012.0,
FJI,2013.0,
FJI,2014.0,
FJI,2015.0,
FIN,1997.0,
FIN,1998.0,
FIN,1999.0,
FIN,2000.0,
FIN,2001.0,
FIN,2002.0,
FIN,2003.0,
FIN,2004.0,
FIN,2005.0,
FIN,2006.0,
FIN,2007.0,4.0585
FIN,2008.0,40.67475
FIN,2009.0,37.57491666666667
FIN,2010.0,30.06891666666666
FIN,2011.0,49.60775
FIN,2012.0,56.34116666666667
FIN,2013.0,24.4175
FIN,2014.0,25.002
FIN,2015.0,
FRA,1997.0,
FRA,1998.0,
FRA,1999.0,
FRA,2000.0,
FRA,2001.0,
FRA,2002.0,
FRA,2003.0,5.775
FRA,2004.0,3.916666666666667
FRA,2005.0,2.697916666666667
FRA,2006.0,2.09825
FRA,2007.0,3.089416666666667
FRA,2008.0,20.66883333333333
FRA,2009.0,40.09541666666667
FRA,2010.0,73.04083333333334
FRA,2011.0,129.4515
FRA,2012.0,148.4481666666667
FRA,2013.0,69.43716666666667
FRA,2014.0,46.64958333333333
FRA,2015.0,34.70891666666667
GAB,1997.0,
GAB,1998.0,
GAB,1999.0,
GAB,2000.0,
GAB,2001.0,
GAB,2002.0,
GAB,2003.0,
GAB,2004.0,
GAB,2005.0,
GAB,2006.0,
GAB,2007.0,
GAB,2008.0,
GAB,2009.0,
GAB,2010.0,
GAB,2011.0,
GAB,2012.0,
GAB,2013.0,
GAB,2014.0,
GAB,2015.0,
GMB,1997.0,
GMB,1998.0,
GMB,1999.0,
GMB,2000.0,
GMB,2001.0,
GMB,2002.0,
GMB,2003.0,
GMB,2004.0,
GMB,2005.0,
GMB,2006.0,
GMB,2007.0,
GMB,2008.0,
GMB,2009.0,
GMB,2010.0,
GMB,2011.0,
GMB,2012.0,
GMB,2013.0,
GMB,2014.0,
GMB,2015.0,
GEO,1997.0,
GEO,1998.0,
GEO,1999.0,
GEO,2000.0,
GEO,2001.0,
GEO,2002.0,
GEO,2003.0,
GEO,2004.0,
GEO,2005.0,
GEO,2006.0,
GEO,2007.0,
GEO,2008.0,
GEO,2009.0,
GEO,2010.0,
GEO,2011.0,
GEO,2012.0,
GEO,2013.0,
GEO,2014.0,
GEO,2015.0,
DEU,1997.0,
DEU,1998.0,
DEU,1999.0,
DEU,2000.0,
DEU,2001.0,
DEU,2002.0,
DEU,2003.0,6.452500000000001
DEU,2004.0,4.489666666666667
DEU,2005.0,3.666666666666667
DEU,2006.0,3.2665
DEU,2007.0,3.874666666666666
DEU,2008.0,18.4889
DEU,2009.0,37.28658333333333
DEU,2010.0,42.30941666666666
DEU,2011.0,68.50233333333334
DEU,2012.0,68.11891666666666
DEU,2013.0,30.26566666666666
DEU,2014.0,20.48716666666667
DEU,2015.0,15.22308333333334
GHA,1997.0,
GHA,1998.0,
GHA,1999.0,
GHA,2000.0,
GHA,2001.0,
GHA,2002.0,
GHA,2003.0,
GHA,2004.0,
GHA,2005.0,
GHA,2006.0,
GHA,2007.0,
GHA,2008.0,
GHA,2009.0,
GHA,2010.0,
GHA,2011.0,
GHA,2012.0,
GHA,2013.0,
GHA,2014.0,
GHA,2015.0,
GRC,1997.0,
GRC,1998.0,71.2
GRC,1999.0,39.4
GRC,2000.0,
GRC,2001.0,
GRC,2002.0,
GRC,2003.0,13.35
GRC,2004.0,10.26483333333333
GRC,2005.0,11.69441666666667
GRC,2006.0,11.35016666666667
GRC,2007.0,8.0
GRC,2008.0,80.0
GRC,2009.0,173.3333333333333
GRC,2010.0,710.3008333333333
GRC,2011.0,2859.016666666667
GRC,2012.0,50990.61333333334
GRC,2013.0,980.6654545454545
GRC,2014.0,599.7259166666668
GRC,2015.0,1708.984166666666
GRD,1997.0,
GRD,1998.0,
GRD,1999.0,
GRD,2000.0,
GRD,2001.0,
GRD,2002.0,
GRD,2003.0,
GRD,2004.0,
GRD,2005.0,
GRD,2006.0,
GRD,2007.0,
GRD,2008.0,
GRD,2009.0,
GRD,2010.0,
GRD,2011.0,
GRD,2012.0,
GRD,2013.0,
GRD,2014.0,
GRD,2015.0,
GTM,1997.0,
GTM,1998.0,
GTM,1999.0,
GTM,2000.0,
GTM,2001.0,
GTM,2002.0,
GTM,2003.0,
GTM,2004.0,
GTM,2005.0,
GTM,2006.0,
GTM,2007.0,
GTM,2008.0,
GTM,2009.0,
GTM,2010.0,
GTM,2011.0,
GTM,2012.0,
GTM,2013.0,
GTM,2014.0,
GTM,2015.0,
GIN,1997.0,
GIN,1998.0,
GIN,1999.0,
GIN,2000.0,
GIN,2001.0,
GIN,2002.0,
GIN,2003.0,
GIN,2004.0,
GIN,2005.0,
GIN,2006.0,
GIN,2007.0,
GIN,2008.0,
GIN,2009.0,
GIN,2010.0,
GIN,2011.0,
GIN,2012.0,
GIN,2013.0,
GIN,2014.0,
GIN,2015.0,
GNB,1997.0,
GNB,1998.0,
GNB,1999.0,
GNB,2000.0,
GNB,2001.0,
GNB,2002.0,
GNB,2003.0,
GNB,2004.0,
GNB,2005.0,
GNB,2006.0,
GNB,2007.0,
GNB,2008.0,
GNB,2009.0,
GNB,2010.0,
GNB,2011.0,
GNB,2012.0,
GNB,2013.0,
GNB,2014.0,
GNB,2015.0,
GUY,1997.0,
GUY,1998.0,
GUY,1999.0,
GUY,2000.0,
GUY,2001.0,
GUY,2002.0,
GUY,2003.0,
GUY,2004.0,
GUY,2005.0,
GUY,2006.0,
GUY,2007.0,
GUY,2008.0,
GUY,2009.0,
GUY,2010.0,
GUY,2011.0,
GUY,2012.0,
GUY,2013.0,
GUY,2014.0,
GUY,2015.0,
HTI,1997.0,
HTI,1998.0,
HTI,1999.0,
HTI,2000.0,
HTI,2001.0,
HTI,2002.0,
HTI,2003.0,
HTI,2004.0,
HTI,2005.0,
HTI,2006.0,
HTI,2007.0,
HTI,2008.0,
HTI,2009.0,
HTI,2010.0,
HTI,2011.0,
HTI,2012.0,
HTI,2013.0,
HTI,2014.0,
HTI,2015.0,
HND,1997.0,
HND,1998.0,
HND,1999.0,
HND,2000.0,
HND,2001.0,
HND,2002.0,
HND,2003.0,
HND,2004.0,
HND,2005.0,
HND,2006.0,
HND,2007.0,
HND,2008.0,
HND,2009.0,
HND,2010.0,
HND,2011.0,
HND,2012.0,
HND,2013.0,
HND,2014.0,
HND,2015.0,
HKG,1997.0,
HKG,1998.0,
HKG,1999.0,
HKG,2000.0,
HKG,2001.0,
HKG,2002.0,
HKG,2003.0,
HKG,2004.0,
HKG,2005.0,10.25
HKG,2006.0,10.08333333333333
HKG,2007.0,
HKG,2008.0,
HKG,2009.0,57.85071428571429
HKG,2010.0,48.30141666666666
HKG,2011.0,60.9413
HKG,2012.0,
HKG,2013.0,50.39518181818182
HKG,2014.0,
HKG,2015.0,
HUN,1997.0,
HUN,1998.0,125.6
HUN,1999.0,78.0
HUN,2000.0,32.0
HUN,2001.0,31.5
HUN,2002.0,35.83333333333334
HUN,2003.0,37.125
HUN,2004.0,22.0
HUN,2005.0,18.66666666666667
HUN,2006.0,34.8775
HUN,2007.0,29.90416666666667
HUN,2008.0,190.3333333333333
HUN,2009.0,333.8333333333333
HUN,2010.0,295.3775
HUN,2011.0,384.145
HUN,2012.0,444.5575000000001
HUN,2013.0,301.7890909090909
HUN,2014.0,193.1506666666667
HUN,2015.0,149.3075
ISL,1997.0,
ISL,1998.0,
ISL,1999.0,
ISL,2000.0,
ISL,2001.0,
ISL,2002.0,
ISL,2003.0,
ISL,2004.0,
ISL,2005.0,
ISL,2006.0,
ISL,2007.0,
ISL,2008.0,
ISL,2009.0,
ISL,2010.0,
ISL,2011.0,
ISL,2012.0,
ISL,2013.0,152.7175
ISL,2014.0,
ISL,2015.0,
IND,1997.0,
IND,1998.0,
IND,1999.0,
IND,2000.0,
IND,2001.0,
IND,2002.0,
IND,2003.0,
IND,2004.0,
IND,2005.0,
IND,2006.0,
IND,2007.0,
IND,2008.0,
IND,2009.0,
IND,2010.0,
IND,2011.0,
IND,2012.0,
IND,2013.0,
IND,2014.0,
IND,2015.0,
IDN,1997.0,
IDN,1998.0,1275.285714285714
IDN,1999.0,970.8333333333334
IDN,2000.0,1101.857142857143
IDN,2001.0,
IDN,2002.0,
IDN,2003.0,900.0
IDN,2004.0,421.6666666666667
IDN,2005.0,249.5
IDN,2006.0,163.4933333333333
IDN,2007.0,135.9983333333334
IDN,2008.0,367.0
IDN,2009.0,339.75
IDN,2010.0,163.6666666666667
IDN,2011.0,176.5833333333333
IDN,2012.0,166.4433333333333
IDN,2013.0,190.6136363636364
IDN,2014.0,162.7575
IDN,2015.0,189.7908333333333
IRN,1997.0,
IRN,1998.0,
IRN,1999.0,
IRN,2000.0,
IRN,2001.0,
IRN,2002.0,
IRN,2003.0,
IRN,2004.0,
IRN,2005.0,
IRN,2006.0,
IRN,2007.0,
IRN,2008.0,
IRN,2009.0,
IRN,2010.0,
IRN,2011.0,
IRN,2012.0,
IRN,2013.0,
IRN,2014.0,
IRN,2015.0,
IRQ,1997.0,
IRQ,1998.0,
IRQ,1999.0,
IRQ,2000.0,
IRQ,2001.0,
IRQ,2002.0,
IRQ,2003.0,
IRQ,2004.0,
IRQ,2005.0,
IRQ,2006.0,454.11
IRQ,2007.0,620.4933333333333
IRQ,2008.0,627.9166666666666
IRQ,2009.0,743.75
IRQ,2010.0,448.75
IRQ,2011.0,317.0833333333333
IRQ,2012.0,367.3700000000001
IRQ,2013.0,359.4936363636364
IRQ,2014.0,329.1081666666666
IRQ,2015.0,559.2716666666668
IRL,1997.0,
IRL,1998.0,
IRL,1999.0,
IRL,2000.0,
IRL,2001.0,
IRL,2002.0,
IRL,2003.0,
IRL,2004.0,
IRL,2005.0,
IRL,2006.0,2.0
IRL,2007.0,4.583333333333333
IRL,2008.0,57.41666666666666
IRL,2009.0,204.0833333333333
IRL,2010.0,319.9166666666667
IRL,2011.0,713.8333333333334
IRL,2012.0,456.5641666666667
IRL,2013.0,156.1172727272727
IRL,2014.0,65.93675
IRL,2015.0,50.91083333333334
IMN,1997.0,
IMN,1998.0,
IMN,1999.0,
IMN,2000.0,
IMN,2001.0,
IMN,2002.0,
IMN,2003.0,
IMN,2004.0,
IMN,2005.0,
IMN,2006.0,
IMN,2007.0,
IMN,2008.0,
IMN,2009.0,
IMN,2010.0,
IMN,2011.0,
IMN,2012.0,
IMN,2013.0,
IMN,2014.0,
IMN,2015.0,
ISR,1997.0,
ISR,1998.0,
ISR,1999.0,
ISR,2000.0,
ISR,2001.0,
ISR,2002.0,
ISR,2003.0,
ISR,2004.0,51.3
ISR,2005.0,30.41666666666667
ISR,2006.0,30.24083333333333
ISR,2007.0,22.62583333333333
ISR,2008.0,102.6666666666667
ISR,2009.0,154.9166666666667
ISR,2010.0,118.1666666666667
ISR,2011.0,157.9166666666667
ISR,2012.0,163.2066666666667
ISR,2013.0,116.5245454545454
ISR,2014.0,79.99741666666667
ISR,2015.0,67.60916666666667
ITA,1997.0,
ITA,1998.0,
ITA,1999.0,
ITA,2000.0,
ITA,2001.0,
ITA,2002.0,
ITA,2003.0,9.425
ITA,2004.0,7.8
ITA,2005.0,10.41666666666667
ITA,2006.0,10.16666666666667
ITA,2007.0,9.0
ITA,2008.0,63.16666666666666
ITA,2009.0,107.4166666666667
ITA,2010.0,178.9166666666667
ITA,2011.0,295.4166666666667
ITA,2012.0,404.75
ITA,2013.0,244.8173333333334
ITA,2014.0,122.2441666666667
ITA,2015.0,112.2264166666667
JAM,1997.0,
JAM,1998.0,
JAM,1999.0,
JAM,2000.0,
JAM,2001.0,
JAM,2002.0,
JAM,2003.0,
JAM,2004.0,
JAM,2005.0,
JAM,2006.0,
JAM,2007.0,
JAM,2008.0,
JAM,2009.0,
JAM,2010.0,
JAM,2011.0,
JAM,2012.0,
JAM,2013.0,
JAM,2014.0,
JAM,2015.0,
JPN,1997.0,
JPN,1998.0,
JPN,1999.0,
JPN,2000.0,
JPN,2001.0,21.33333333333333
JPN,2002.0,27.25
JPN,2003.0,15.5
JPN,2004.0,7.5
JPN,2005.0,5.916666666666667
JPN,2006.0,4.0
JPN,2007.0,3.333333333333333
JPN,2008.0,23.58333333333333
JPN,2009.0,60.0
JPN,2010.0,72.29166666666667
JPN,2011.0,103.2083333333333
JPN,2012.0,95.1025
JPN,2013.0,66.54727272727273
JPN,2014.0,46.72891666666667
JPN,2015.0,43.70750000000001
JOR,1997.0,
JOR,1998.0,
JOR,1999.0,
JOR,2000.0,
JOR,2001.0,205.8333333333333
JOR,2002.0,280.0
JOR,2003.0,324.5346666666666
JOR,2004.0,288.80575
JOR,2005.0,288.40025
JOR,2006.0,286.9708333333334
JOR,2007.0,288.0108333333333
JOR,2008.0,292.5
JOR,2009.0,325.0
JOR,2010.0,326.75
JOR,2011.0,339.2727272727273
JOR,2012.0,
JOR,2013.0,
JOR,2014.0,
JOR,2015.0,
KAZ,1997.0,
KAZ,1998.0,
KAZ,1999.0,
KAZ,2000.0,
KAZ,2001.0,
KAZ,2002.0,
KAZ,2003.0,
KAZ,2004.0,83.25
KAZ,2005.0,73.05
KAZ,2006.0,60.09716666666667
KAZ,2007.0,177.0
KAZ,2008.0,353.0
KAZ,2009.0,571.6666666666666
KAZ,2010.0,198.3333333333333
KAZ,2011.0,203.4166666666667
KAZ,2012.0,209.3541666666667
KAZ,2013.0,175.33
KAZ,2014.0,179.2151666666666
KAZ,2015.0,274.0241666666667
KEN,1997.0,
KEN,1998.0,
KEN,1999.0,
KEN,2000.0,
KEN,2001.0,
KEN,2002.0,
KEN,2003.0,
KEN,2004.0,
KEN,2005.0,
KEN,2006.0,
KEN,2007.0,
KEN,2008.0,
KEN,2009.0,
KEN,2010.0,
KEN,2011.0,
KEN,2012.0,
KEN,2013.0,
KEN,2014.0,
KEN,2015.0,
KIR,1997.0,
KIR,1998.0,
KIR,1999.0,
KIR,2000.0,
KIR,2001.0,
KIR,2002.0,
KIR,2003.0,
KIR,2004.0,
KIR,2005.0,
KIR,2006.0,
KIR,2007.0,
KIR,2008.0,
KIR,2009.0,
KIR,2010.0,
KIR,2011.0,
KIR,2012.0,
KIR,2013.0,
KIR,2014.0,
KIR,2015.0,
KOR,1997.0,
KOR,1998.0,629.8888888888889
KOR,1999.0,198.0
KOR,2000.0,
KOR,2001.0,
KOR,2002.0,60.90909090909091
KOR,2003.0,86.25
KOR,2004.0,46.83333333333334
KOR,2005.0,32.70833333333334
KOR,2006.0,22.39916666666667
KOR,2007.0,25.39583333333333
KOR,2008.0,163.0
KOR,2009.0,194.5
KOR,2010.0,105.0833333333333
KOR,2011.0,125.75
KOR,2012.0,107.5733333333333
KOR,2013.0,75.99909090909091
KOR,2014.0,57.3125
KOR,2015.0,58.30916666666667
XKX,1997.0,
XKX,1998.0,
XKX,1999.0,
XKX,2000.0,
XKX,2001.0,
XKX,2002.0,
XKX,2003.0,
XKX,2004.0,
XKX,2005.0,
XKX,2006.0,
XKX,2007.0,
XKX,2008.0,
XKX,2009.0,
XKX,2010.0,
XKX,2011.0,
XKX,2012.0,
XKX,2013.0,
XKX,2014.0,
XKX,2015.0,
KWT,1997.0,
KWT,1998.0,
KWT,1999.0,
KWT,2000.0,
KWT,2001.0,
KWT,2002.0,
KWT,2003.0,
KWT,2004.0,
KWT,2005.0,
KWT,2006.0,
KWT,2007.0,
KWT,2008.0,
KWT,2009.0,
KWT,2010.0,
KWT,2011.0,
KWT,2012.0,
KWT,2013.0,
KWT,2014.0,
KWT,2015.0,
KGZ,1997.0,
KGZ,1998.0,
KGZ,1999.0,
KGZ,2000.0,
KGZ,2001.0,
KGZ,2002.0,
KGZ,2003.0,
KGZ,2004.0,
KGZ,2005.0,
KGZ,2006.0,
KGZ,2007.0,
KGZ,2008.0,
KGZ,2009.0,
KGZ,2010.0,
KGZ,2011.0,
KGZ,2012.0,
KGZ,2013.0,
KGZ,2014.0,
KGZ,2015.0,
LAO,1997.0,
LAO,1998.0,
LAO,1999.0,
LAO,2000.0,
LAO,2001.0,
LAO,2002.0,
LAO,2003.0,
LAO,2004.0,
LAO,2005.0,
LAO,2006.0,
LAO,2007.0,
LAO,2008.0,
LAO,2009.0,
LAO,2010.0,
LAO,2011.0,
LAO,2012.0,
LAO,2013.0,
LAO,2014.0,
LAO,2015.0,
LVA,1997.0,
LVA,1998.0,
LVA,1999.0,
LVA,2000.0,
LVA,2001.0,
LVA,2002.0,
LVA,2003.0,
LVA,2004.0,
LVA,2005.0,
LVA,2006.0,6.5
LVA,2007.0,40.47642857142858
